Lea State,LEA,ID,Year,Category,Sex,American Indian or Alaska Native,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,SWD (IDEA-Eligible),SWD (Section 504 only),LEP
TX,BOYS RANCH ISD,4811040,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,2.00,1.00,21.00,0.00,24.00,11.00,1.00,0.00
TX,BOYS RANCH ISD,4811040,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,1.00,1.00,4.00,0.00,6.00,0.00,0.00,0.00
TX,BOYS RANCH ISD,4811040,2015,Total enrollment,M,0.00,0.00,0.00,26.00,20.00,122.00,9.00,177.00,33.00,9.00,0.00
TX,BOYS RANCH ISD,4811040,2015,Total enrollment,F,2.00,0.00,0.00,20.00,11.00,77.00,6.00,116.00,8.00,12.00,0.00
TX,BRACKETT ISD,4811070,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,9.00,0.00,0.00,0.00,9.00,0.00,0.00,0.00
TX,BRACKETT ISD,4811070,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,4.00,0.00,2.00,0.00,6.00,2.00,0.00,0.00
TX,BRACKETT ISD,4811070,2015,Total enrollment,M,0.00,4.00,0.00,228.00,4.00,84.00,4.00,324.00,42.00,13.00,18.00
TX,BRACKETT ISD,4811070,2015,Total enrollment,F,5.00,0.00,0.00,186.00,4.00,96.00,6.00,297.00,24.00,7.00,15.00
TX,BRADY ISD,4811110,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,7.00,1.00,12.00,0.00,20.00,12.00,1.00,0.00
TX,BRADY ISD,4811110,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,1.00,0.00,2.00,0.00,3.00,2.00,1.00,0.00
TX,BRADY ISD,4811110,2015,Total enrollment,M,4.00,4.00,0.00,324.00,21.00,348.00,13.00,714.00,105.00,63.00,39.00
TX,BRADY ISD,4811110,2015,Total enrollment,F,2.00,4.00,0.00,273.00,9.00,261.00,7.00,556.00,48.00,48.00,15.00
TX,BRAZOSPORT ISD,4811190,2015,School days missed due to out-of-school suspension,M,11.00,3.00,3.00,447.00,414.00,344.00,58.00,1280.00,313.00,73.00,25.00
TX,BRAZOSPORT ISD,4811190,2015,School days missed due to out-of-school suspension,F,2.00,0.00,0.00,211.00,96.00,109.00,12.00,430.00,53.00,11.00,18.00
TX,BRAZOSPORT ISD,4811190,2015,Total enrollment,M,47.00,94.00,13.00,3409.00,520.00,2173.00,151.00,6407.00,656.00,326.00,709.00
TX,BRAZOSPORT ISD,4811190,2015,Total enrollment,F,30.00,92.00,6.00,3157.00,463.00,2083.00,132.00,5963.00,325.00,201.00,563.00
TX,HOOKS ISD,4823490,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,0.00,10.00,4.00,0.00,14.00,6.00,1.00,0.00
TX,HOOKS ISD,4823490,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TX,HOOKS ISD,4823490,2015,Total enrollment,M,4.00,0.00,0.00,39.00,60.00,324.00,33.00,460.00,48.00,45.00,18.00
TX,HOOKS ISD,4823490,2015,Total enrollment,F,2.00,0.00,0.00,36.00,51.00,270.00,36.00,395.00,21.00,27.00,12.00
TX,HOUSTON ISD,4823640,2015,School days missed due to out-of-school suspension,M,42.00,130.00,0.00,16104.00,17758.00,930.00,130.00,35094.00,7921.00,801.00,6590.00
TX,HOUSTON ISD,4823640,2015,School days missed due to out-of-school suspension,F,17.00,38.00,3.00,7019.00,9846.00,208.00,24.00,17155.00,1979.00,162.00,1946.00
TX,HOUSTON ISD,4823640,2015,Total enrollment,M,291.00,4178.00,125.00,68441.00,26493.00,9049.00,1089.00,109666.00,10834.00,2817.00,34117.00
TX,HOUSTON ISD,4823640,2015,Total enrollment,F,248.00,3907.00,122.00,65444.00,26251.00,9221.00,1130.00,106323.00,5038.00,1763.00,31190.00
TX,HOWE ISD,4823670,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00
TX,HOWE ISD,4823670,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00
TX,HOWE ISD,4823670,2015,Total enrollment,M,7.00,4.00,0.00,87.00,4.00,420.00,12.00,534.00,66.00,42.00,24.00
TX,HOWE ISD,4823670,2015,Total enrollment,F,9.00,0.00,2.00,81.00,2.00,399.00,18.00,511.00,27.00,30.00,16.00
TX,HUDSON ISD,4823790,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,51.00,10.00,43.00,11.00,115.00,16.00,6.00,6.00
TX,HUDSON ISD,4823790,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,8.00,6.00,10.00,0.00,24.00,6.00,0.00,3.00
TX,HUDSON ISD,4823790,2015,Total enrollment,M,8.00,11.00,0.00,329.00,88.00,907.00,23.00,1366.00,136.00,50.00,104.00
TX,HUDSON ISD,4823790,2015,Total enrollment,F,10.00,17.00,0.00,344.00,100.00,922.00,23.00,1416.00,73.00,46.00,98.00
TX,HUFFMAN ISD,4823820,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,30.00,28.00,80.00,2.00,140.00,39.00,10.00,0.00
TX,HUFFMAN ISD,4823820,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,1.00,1.00,18.00,0.00,20.00,2.00,0.00,0.00
TX,HUFFMAN ISD,4823820,2015,Total enrollment,M,6.00,11.00,0.00,355.00,40.00,1375.00,19.00,1806.00,200.00,112.00,106.00
TX,HUFFMAN ISD,4823820,2015,Total enrollment,F,4.00,13.00,4.00,364.00,43.00,1228.00,16.00,1672.00,86.00,70.00,97.00
TX,HUGHES SPRINGS ISD,4823850,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,1.00,22.00,133.00,31.00,187.00,108.00,1.00,0.00
TX,HUGHES SPRINGS ISD,4823850,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,0.00,0.00,5.00,1.00,6.00,0.00,0.00,0.00
TX,HUGHES SPRINGS ISD,4823850,2015,Total enrollment,M,0.00,2.00,0.00,69.00,78.00,474.00,27.00,650.00,60.00,81.00,21.00
TX,HUGHES SPRINGS ISD,4823850,2015,Total enrollment,F,4.00,4.00,2.00,54.00,75.00,453.00,24.00,616.00,36.00,72.00,21.00
TX,HULL-DAISETTA ISD,4823880,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,0.00,1.00,7.00,1.00,9.00,0.00,1.00,0.00
TX,HULL-DAISETTA ISD,4823880,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TX,HULL-DAISETTA ISD,4823880,2015,Total enrollment,M,2.00,0.00,0.00,18.00,30.00,180.00,7.00,237.00,24.00,33.00,6.00
TX,HULL-DAISETTA ISD,4823880,2015,Total enrollment,F,0.00,0.00,0.00,24.00,15.00,186.00,7.00,232.00,14.00,15.00,4.00
TX,HUMBLE ISD,4823910,2015,School days missed due to out-of-school suspension,M,20.00,11.00,21.00,1165.00,1653.00,710.00,35.00,3615.00,707.00,0.00,415.00
TX,HUMBLE ISD,4823910,2015,School days missed due to out-of-school suspension,F,3.00,5.00,7.00,493.00,817.00,144.00,37.00,1506.00,157.00,0.00,79.00
TX,HUMBLE ISD,4823910,2015,Total enrollment,M,119.00,612.00,105.00,6982.00,4018.00,8527.00,388.00,20751.00,2165.00,1360.00,1856.00
TX,HUMBLE ISD,4823910,2015,Total enrollment,F,92.00,595.00,100.00,6835.00,3721.00,8080.00,406.00,19829.00,979.00,880.00,1686.00
TX,ROBSTOWN ISD,4837440,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,504.00,9.00,11.00,4.00,528.00,104.00,26.00,10.00
TX,ROBSTOWN ISD,4837440,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,213.00,3.00,3.00,0.00,219.00,25.00,7.00,3.00
TX,ROBSTOWN ISD,4837440,2015,Total enrollment,M,2.00,0.00,2.00,1426.00,12.00,40.00,4.00,1486.00,196.00,66.00,53.00
TX,ROBSTOWN ISD,4837440,2015,Total enrollment,F,0.00,0.00,2.00,1351.00,19.00,44.00,4.00,1420.00,96.00,40.00,41.00
TX,ROCKDALE ISD,4837590,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,19.00,8.00,3.00,0.00,30.00,0.00,3.00,0.00
TX,ROCKDALE ISD,4837590,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,12.00,4.00,1.00,0.00,17.00,2.00,2.00,0.00
TX,ROCKDALE ISD,4837590,2015,Total enrollment,M,6.00,7.00,0.00,335.00,86.00,347.00,14.00,795.00,88.00,62.00,41.00
TX,ROCKDALE ISD,4837590,2015,Total enrollment,F,2.00,4.00,0.00,380.00,83.00,278.00,17.00,764.00,43.00,33.00,44.00
TX,ROCKWALL ISD,4837650,2015,School days missed due to out-of-school suspension,M,12.00,9.00,4.00,191.00,116.00,554.00,38.00,924.00,184.00,152.00,79.00
TX,ROCKWALL ISD,4837650,2015,School days missed due to out-of-school suspension,F,0.00,6.00,0.00,62.00,62.00,147.00,16.00,293.00,20.00,20.00,11.00
TX,ROCKWALL ISD,4837650,2015,Total enrollment,M,65.00,243.00,25.00,1688.00,548.00,5048.00,285.00,7902.00,936.00,446.00,589.00
TX,ROCKWALL ISD,4837650,2015,Total enrollment,F,77.00,234.00,18.00,1553.00,527.00,4856.00,279.00,7544.00,483.00,338.00,533.00
TX,ROGERS ISD,4837710,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,4.00,0.00,10.00,0.00,14.00,4.00,4.00,0.00
TX,ROGERS ISD,4837710,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,1.00,0.00,0.00
TX,ROGERS ISD,4837710,2015,Total enrollment,M,4.00,4.00,0.00,135.00,15.00,320.00,4.00,482.00,45.00,56.00,21.00
TX,ROGERS ISD,4837710,2015,Total enrollment,F,2.00,4.00,0.00,111.00,4.00,282.00,2.00,405.00,21.00,39.00,13.00
TX,ROMA ISD,4837740,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,1034.00,0.00,1.00,0.00,1035.00,64.00,25.00,742.00
TX,ROMA ISD,4837740,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,684.00,0.00,0.00,0.00,684.00,27.00,69.00,522.00
TX,ROMA ISD,4837740,2015,Total enrollment,M,0.00,0.00,0.00,3251.00,2.00,6.00,0.00,3259.00,234.00,91.00,2267.00
TX,ROMA ISD,4837740,2015,Total enrollment,F,0.00,2.00,0.00,3263.00,0.00,2.00,0.00,3267.00,123.00,50.00,2063.00
TX,ROOSEVELT ISD,4837800,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,11.00,4.00,16.00,10.00,41.00,5.00,4.00,2.00
TX,ROOSEVELT ISD,4837800,2015,School days missed due to out-of-school suspension,F,0.00,0.00,1.00,9.00,2.00,4.00,8.00,24.00,1.00,0.00,0.00
TX,ROOSEVELT ISD,4837800,2015,Total enrollment,M,6.00,2.00,0.00,306.00,30.00,210.00,9.00,563.00,66.00,11.00,18.00
TX,ROOSEVELT ISD,4837800,2015,Total enrollment,F,2.00,2.00,2.00,309.00,27.00,183.00,6.00,531.00,45.00,11.00,12.00
TX,ROSEBUD-LOTT ISD,4837900,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,23.00,17.00,72.00,7.00,119.00,16.00,2.00,0.00
TX,ROSEBUD-LOTT ISD,4837900,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,22.00,5.00,15.00,2.00,44.00,8.00,2.00,0.00
TX,ROSEBUD-LOTT ISD,4837900,2015,Total enrollment,M,0.00,2.00,0.00,125.00,47.00,157.00,9.00,340.00,46.00,23.00,14.00
TX,ROSEBUD-LOTT ISD,4837900,2015,Total enrollment,F,0.00,0.00,0.00,112.00,41.00,145.00,15.00,313.00,31.00,8.00,8.00
TX,ROUND ROCK ISD,4838080,2015,School days missed due to out-of-school suspension,M,13.00,36.00,4.00,842.00,586.00,536.00,128.00,2145.00,617.00,242.00,217.00
TX,ROUND ROCK ISD,4838080,2015,School days missed due to out-of-school suspension,F,3.00,8.00,2.00,294.00,199.00,149.00,28.00,683.00,98.00,97.00,35.00
TX,ROUND ROCK ISD,4838080,2015,Total enrollment,M,95.00,3559.00,54.00,7532.00,2139.00,10244.00,1090.00,24713.00,2828.00,2367.00,2368.00
TX,ROUND ROCK ISD,4838080,2015,Total enrollment,F,104.00,3389.00,57.00,7170.00,1947.00,9507.00,1003.00,23177.00,1399.00,1588.00,2038.00
TX,BURNET CISD,4812220,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,9.00,2.00,25.00,0.00,36.00,11.00,4.00,1.00
TX,BURNET CISD,4812220,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,2.00,1.00,9.00,0.00,12.00,2.00,1.00,0.00
TX,BURNET CISD,4812220,2015,Total enrollment,M,8.00,8.00,2.00,477.00,22.00,1074.00,39.00,1630.00,201.00,165.00,127.00
TX,BURNET CISD,4812220,2015,Total enrollment,F,8.00,6.00,2.00,453.00,15.00,1011.00,25.00,1520.00,122.00,109.00,120.00
TX,CADDO MILLS ISD,4812390,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,0.00,1.00,19.00,0.00,20.00,6.00,8.00,0.00
TX,CADDO MILLS ISD,4812390,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,1.00,0.00
TX,CADDO MILLS ISD,4812390,2015,Total enrollment,M,6.00,2.00,0.00,137.00,17.00,680.00,23.00,865.00,88.00,83.00,29.00
TX,CADDO MILLS ISD,4812390,2015,Total enrollment,F,5.00,6.00,0.00,131.00,17.00,632.00,29.00,820.00,43.00,59.00,26.00
TX,CALALLEN ISD,4812420,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,157.00,0.00,96.00,0.00,253.00,36.00,34.00,7.00
TX,CALALLEN ISD,4812420,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,68.00,14.00,20.00,0.00,102.00,17.00,8.00,0.00
TX,CALALLEN ISD,4812420,2015,Total enrollment,M,13.00,17.00,6.00,1239.00,25.00,816.00,30.00,2146.00,242.00,98.00,73.00
TX,CALALLEN ISD,4812420,2015,Total enrollment,F,2.00,19.00,4.00,1098.00,42.00,723.00,22.00,1910.00,140.00,48.00,40.00
TX,CALDWELL ISD,4812460,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,21.00,6.00,20.00,2.00,49.00,13.00,15.00,2.00
TX,CALDWELL ISD,4812460,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,4.00,7.00,7.00,1.00,19.00,6.00,4.00,0.00
TX,CALDWELL ISD,4812460,2015,Total enrollment,M,6.00,6.00,0.00,341.00,104.00,470.00,23.00,950.00,85.00,98.00,95.00
TX,CALDWELL ISD,4812460,2015,Total enrollment,F,4.00,8.00,0.00,314.00,86.00,422.00,23.00,857.00,49.00,62.00,86.00
TX,CALHOUN COUNTY ISD,4812480,2015,School days missed due to out-of-school suspension,M,2.00,7.00,0.00,103.00,5.00,29.00,0.00,146.00,46.00,10.00,9.00
TX,CALHOUN COUNTY ISD,4812480,2015,School days missed due to out-of-school suspension,F,2.00,0.00,0.00,60.00,4.00,14.00,1.00,81.00,12.00,5.00,2.00
TX,CALHOUN COUNTY ISD,4812480,2015,Total enrollment,M,8.00,103.00,0.00,1385.00,51.00,596.00,17.00,2160.00,227.00,105.00,264.00
TX,CALHOUN COUNTY ISD,4812480,2015,Total enrollment,F,10.00,124.00,0.00,1310.00,40.00,524.00,18.00,2026.00,119.00,102.00,213.00
TX,CALLISBURG ISD,4812510,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,2.00,0.00,39.00,0.00,41.00,15.00,5.00,0.00
TX,CALLISBURG ISD,4812510,2015,School days missed due to out-of-school suspension,F,1.00,0.00,0.00,3.00,0.00,13.00,1.00,18.00,1.00,2.00,0.00
TX,CALLISBURG ISD,4812510,2015,Total enrollment,M,6.00,2.00,0.00,72.00,6.00,468.00,12.00,566.00,69.00,30.00,18.00
TX,CALLISBURG ISD,4812510,2015,Total enrollment,F,7.00,0.00,0.00,69.00,4.00,483.00,9.00,572.00,30.00,39.00,10.00
TX,CAMERON ISD,4812640,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,25.00,24.00,2.00,0.00,51.00,7.00,6.00,4.00
TX,CAMERON ISD,4812640,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,27.00,6.00,3.00,0.00,36.00,6.00,4.00,0.00
TX,CAMERON ISD,4812640,2015,Total enrollment,M,0.00,4.00,0.00,440.00,155.00,302.00,11.00,912.00,109.00,47.00,77.00
TX,CAMERON ISD,4812640,2015,Total enrollment,F,2.00,6.00,0.00,404.00,143.00,272.00,20.00,847.00,46.00,29.00,83.00
TX,CANADIAN ISD,4812700,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,3.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00
TX,CANADIAN ISD,4812700,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,2.00,0.00,7.00,0.00,9.00,0.00,0.00,2.00
TX,CANADIAN ISD,4812700,2015,Total enrollment,M,6.00,6.00,0.00,251.00,0.00,266.00,4.00,533.00,40.00,39.00,80.00
TX,CANADIAN ISD,4812700,2015,Total enrollment,F,4.00,2.00,0.00,233.00,2.00,269.00,6.00,516.00,21.00,27.00,62.00
TX,JUDSON ISD,4824990,2015,School days missed due to out-of-school suspension,M,22.00,24.00,3.00,1669.00,1414.00,497.00,116.00,3745.00,994.00,528.00,153.00
TX,JUDSON ISD,4824990,2015,School days missed due to out-of-school suspension,F,0.00,1.00,2.00,826.00,811.00,194.00,35.00,1869.00,313.00,238.00,65.00
TX,JUDSON ISD,4824990,2015,Total enrollment,M,37.00,202.00,48.00,6671.00,2639.00,1880.00,424.00,11901.00,1595.00,974.00,1106.00
TX,JUDSON ISD,4824990,2015,Total enrollment,F,39.00,212.00,43.00,6500.00,2495.00,1757.00,363.00,11409.00,818.00,707.00,990.00
TX,JUNCTION ISD,4825020,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,11.00,0.00,8.00,0.00,19.00,1.00,0.00,0.00
TX,JUNCTION ISD,4825020,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,4.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00
TX,JUNCTION ISD,4825020,2015,Total enrollment,M,0.00,0.00,0.00,135.00,0.00,213.00,0.00,348.00,33.00,6.00,7.00
TX,JUNCTION ISD,4825020,2015,Total enrollment,F,0.00,0.00,0.00,123.00,0.00,195.00,0.00,318.00,21.00,5.00,4.00
TX,KARNES CITY ISD,4825140,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,53.00,0.00,0.00,0.00,53.00,16.00,3.00,0.00
TX,KARNES CITY ISD,4825140,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,4.00,0.00,3.00,0.00,7.00,0.00,0.00,0.00
TX,KARNES CITY ISD,4825140,2015,Total enrollment,M,0.00,0.00,0.00,382.00,12.00,129.00,2.00,525.00,63.00,39.00,27.00
TX,KARNES CITY ISD,4825140,2015,Total enrollment,F,2.00,0.00,0.00,376.00,18.00,129.00,2.00,527.00,42.00,24.00,21.00
TX,KATY ISD,4825170,2015,School days missed due to out-of-school suspension,M,7.00,41.00,6.00,1211.00,786.00,686.00,77.00,2814.00,699.00,38.00,291.00
TX,KATY ISD,4825170,2015,School days missed due to out-of-school suspension,F,5.00,13.00,3.00,378.00,270.00,195.00,9.00,873.00,120.00,5.00,54.00
TX,KATY ISD,4825170,2015,Total enrollment,M,160.00,5233.00,62.00,12763.00,3751.00,14533.00,1060.00,37562.00,4528.00,1645.00,6208.00
TX,KATY ISD,4825170,2015,Total enrollment,F,120.00,4937.00,50.00,12490.00,3349.00,13342.00,1008.00,35296.00,2037.00,1370.00,5495.00
TX,KAUFMAN ISD,4825200,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,105.00,32.00,170.00,9.00,316.00,58.00,24.00,26.00
TX,KAUFMAN ISD,4825200,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,41.00,16.00,70.00,3.00,130.00,16.00,13.00,18.00
TX,KAUFMAN ISD,4825200,2015,Total enrollment,M,10.00,10.00,2.00,857.00,99.00,941.00,39.00,1958.00,240.00,122.00,336.00
TX,KAUFMAN ISD,4825200,2015,Total enrollment,F,8.00,14.00,0.00,839.00,107.00,896.00,45.00,1909.00,109.00,75.00,282.00
TX,KEENE ISD,4825230,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,8.00,0.00,31.00,0.00,39.00,10.00,0.00,0.00
TX,KEENE ISD,4825230,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TX,KEENE ISD,4825230,2015,Total enrollment,M,4.00,2.00,90.00,179.00,24.00,188.00,18.00,505.00,48.00,18.00,104.00
TX,KEENE ISD,4825230,2015,Total enrollment,F,4.00,4.00,92.00,185.00,18.00,197.00,24.00,524.00,30.00,12.00,102.00
TX,KELLER ISD,4825260,2015,School days missed due to out-of-school suspension,M,16.00,46.00,2.00,373.00,304.00,826.00,67.00,1634.00,419.00,273.00,74.00
TX,KELLER ISD,4825260,2015,School days missed due to out-of-school suspension,F,3.00,8.00,0.00,106.00,110.00,224.00,17.00,468.00,108.00,29.00,22.00
TX,KELLER ISD,4825260,2015,Total enrollment,M,93.00,1411.00,46.00,3894.00,1512.00,10059.00,558.00,17573.00,2087.00,2022.00,1365.00
TX,KELLER ISD,4825260,2015,Total enrollment,F,89.00,1294.00,39.00,3774.00,1365.00,9522.00,574.00,16657.00,1010.00,1557.00,1183.00
TX,KEMP ISD,4825320,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,37.00,0.00,159.00,6.00,202.00,77.00,11.00,8.00
TX,KEMP ISD,4825320,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,4.00,0.00,41.00,5.00,50.00,7.00,0.00,0.00
TX,KEMP ISD,4825320,2015,Total enrollment,M,4.00,2.00,2.00,170.00,6.00,604.00,32.00,820.00,115.00,39.00,59.00
TX,KEMP ISD,4825320,2015,Total enrollment,F,6.00,0.00,0.00,142.00,17.00,502.00,20.00,687.00,46.00,18.00,47.00
TX,SCHERTZ-CIBOLO-U CITY ISD,4839480,2015,School days missed due to out-of-school suspension,M,4.00,0.00,14.00,377.00,172.00,397.00,25.00,989.00,227.00,145.00,21.00
TX,SCHERTZ-CIBOLO-U CITY ISD,4839480,2015,School days missed due to out-of-school suspension,F,1.00,3.00,0.00,219.00,101.00,114.00,11.00,449.00,60.00,42.00,16.00
TX,SCHERTZ-CIBOLO-U CITY ISD,4839480,2015,Total enrollment,M,33.00,153.00,27.00,3035.00,866.00,3242.00,398.00,7754.00,838.00,503.00,296.00
TX,SCHERTZ-CIBOLO-U CITY ISD,4839480,2015,Total enrollment,F,33.00,159.00,23.00,2981.00,833.00,2924.00,428.00,7381.00,406.00,374.00,267.00
TX,SCHLEICHER ISD,4839510,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,13.00,0.00,13.00,0.00,26.00,16.00,12.00,0.00
TX,SCHLEICHER ISD,4839510,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TX,SCHLEICHER ISD,4839510,2015,Total enrollment,M,0.00,0.00,0.00,201.00,2.00,90.00,6.00,299.00,27.00,21.00,18.00
TX,SCHLEICHER ISD,4839510,2015,Total enrollment,F,0.00,2.00,0.00,207.00,4.00,69.00,4.00,286.00,15.00,12.00,27.00
TX,SCURRY-ROSSER ISD,4839570,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,7.00,4.00,58.00,0.00,69.00,11.00,8.00,0.00
TX,SCURRY-ROSSER ISD,4839570,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,4.00,0.00,31.00,0.00,35.00,0.00,0.00,1.00
TX,SCURRY-ROSSER ISD,4839570,2015,Total enrollment,M,4.00,2.00,2.00,72.00,21.00,420.00,4.00,525.00,78.00,66.00,9.00
TX,SCURRY-ROSSER ISD,4839570,2015,Total enrollment,F,4.00,2.00,0.00,63.00,9.00,408.00,9.00,495.00,36.00,48.00,10.00
TX,SEALY ISD,4839630,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,149.00,105.00,147.00,0.00,401.00,105.00,57.00,47.00
TX,SEALY ISD,4839630,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,43.00,35.00,4.00,6.00,88.00,9.00,2.00,13.00
TX,SEALY ISD,4839630,2015,Total enrollment,M,2.00,6.00,2.00,689.00,143.00,611.00,29.00,1482.00,175.00,122.00,191.00
