Lea State,LEA,ID,Year,Category,Sex,American Indian or Alaska Native,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,SWD (IDEA-Eligible),SWD (Section 504 only),LEP
KY,Jackson County,2102940,2015,School days missed due to out-of-school suspension,M,2.00,0.00,0.00,1.00,0.00,429.00,0.00,432.00,177.00,0.00,0.00
KY,Jackson County,2102940,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,0.00,0.00,138.00,0.00,138.00,41.00,0.00,0.00
KY,Jackson County,2102940,2015,Total enrollment,M,4.00,0.00,0.00,16.00,4.00,1232.00,4.00,1260.00,337.00,14.00,0.00
KY,Jackson County,2102940,2015,Total enrollment,F,2.00,6.00,0.00,4.00,2.00,1069.00,6.00,1089.00,158.00,11.00,0.00
KY,Whitley County,2105880,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,17.00,0.00,354.00,2.00,373.00,96.00,0.00,0.00
KY,Whitley County,2105880,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,9.00,1.00,124.00,0.00,134.00,17.00,0.00,0.00
KY,Whitley County,2105880,2015,Total enrollment,M,4.00,12.00,2.00,35.00,14.00,2243.00,21.00,2331.00,523.00,149.00,6.00
KY,Whitley County,2105880,2015,Total enrollment,F,0.00,4.00,0.00,20.00,10.00,2138.00,17.00,2189.00,274.00,101.00,2.00
KY,Fayette County Public Schools,2101860,2015,School days missed due to out-of-school suspension,M,13.00,14.00,0.00,705.00,2847.00,1690.00,357.00,5626.00,1071.00,611.00,328.00
KY,Fayette County Public Schools,2101860,2015,School days missed due to out-of-school suspension,F,3.00,0.00,0.00,212.00,1475.00,928.00,162.00,2780.00,174.00,185.00,39.00
KY,Fayette County Public Schools,2101860,2015,Total enrollment,M,63.00,893.00,20.00,3189.00,4557.00,11141.00,968.00,20831.00,2961.00,1449.00,2119.00
KY,Fayette County Public Schools,2101860,2015,Total enrollment,F,59.00,919.00,22.00,2991.00,4559.00,10542.00,947.00,20039.00,1391.00,787.00,1885.00
KY,Graves County,2102280,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,0.00,0.00,83.00,0.00,83.00,7.00,0.00,0.00
KY,Graves County,2102280,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,2.00,0.00,35.00,4.00,41.00,0.00,0.00,0.00
KY,Graves County,2102280,2015,Total enrollment,M,2.00,8.00,0.00,145.00,29.00,2089.00,97.00,2370.00,409.00,43.00,50.00
KY,Graves County,2102280,2015,Total enrollment,F,4.00,17.00,0.00,125.00,27.00,1913.00,86.00,2172.00,171.00,36.00,40.00
KY,Silver Grove Independent School District,2105370,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,0.00,0.00,58.00,0.00,58.00,12.00,0.00,0.00
KY,Silver Grove Independent School District,2105370,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,0.00,0.00,27.00,0.00,27.00,2.00,0.00,0.00
KY,Silver Grove Independent School District,2105370,2015,Total enrollment,M,0.00,0.00,0.00,2.00,2.00,104.00,2.00,110.00,31.00,0.00,0.00
KY,Silver Grove Independent School District,2105370,2015,Total enrollment,F,0.00,0.00,0.00,2.00,2.00,68.00,2.00,74.00,13.00,0.00,2.00
KY,Rowan County,2105100,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,5.00,22.00,646.00,25.00,698.00,87.00,0.00,0.00
KY,Rowan County,2105100,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,0.00,1.00,222.00,0.00,223.00,8.00,0.00,0.00
KY,Rowan County,2105100,2015,Total enrollment,M,2.00,24.00,0.00,41.00,24.00,1596.00,17.00,1704.00,281.00,22.00,18.00
KY,Rowan County,2105100,2015,Total enrollment,F,6.00,24.00,0.00,44.00,26.00,1432.00,26.00,1558.00,112.00,10.00,16.00
KY,Wolfe County,2105970,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,2.00,2.00,53.00,3.00,60.00,10.00,0.00,0.00
KY,Wolfe County,2105970,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,0.00,0.00,19.00,0.00,19.00,0.00,0.00,0.00
KY,Wolfe County,2105970,2015,Total enrollment,M,4.00,2.00,0.00,10.00,15.00,635.00,6.00,672.00,220.00,25.00,2.00
KY,Wolfe County,2105970,2015,Total enrollment,F,0.00,4.00,0.00,9.00,9.00,645.00,2.00,669.00,95.00,17.00,0.00
KY,Jessamine County,2103030,2015,School days missed due to out-of-school suspension,M,0.00,8.00,0.00,47.00,129.00,828.00,46.00,1058.00,128.00,0.00,15.00
KY,Jessamine County,2103030,2015,School days missed due to out-of-school suspension,F,7.00,0.00,0.00,28.00,106.00,523.00,23.00,687.00,83.00,0.00,0.00
KY,Jessamine County,2103030,2015,Total enrollment,M,6.00,38.00,6.00,228.00,258.00,3594.00,127.00,4257.00,702.00,162.00,117.00
