Lea State,LEA,ID,Year,Category,Sex,American Indian or Alaska Native,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,SWD (IDEA-Eligible),SWD (Section 504 only),LEP
MA,Hanover,2505790,2015,Total enrollment,F,0.00,19.00,0.00,16.00,9.00,1204.00,13.00,1261.00,176.00,30.00,16.00
MA,Northborough,2508880,2015,School days missed due to out-of-school suspension,M,0.00,0.00,1.00,0.00,1.00,35.00,9.00,46.00,10.00,0.00,0.00
MA,Northborough,2508880,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,2.00,0.00,6.00,0.00,8.00,0.00,0.00,0.00
MA,Northborough,2508880,2015,Total enrollment,M,4.00,103.00,4.00,55.00,13.00,712.00,34.00,925.00,182.00,46.00,43.00
MA,Northborough,2508880,2015,Total enrollment,F,8.00,109.00,6.00,61.00,11.00,610.00,31.00,836.00,64.00,23.00,52.00
MA,West Springfield,2512510,2015,School days missed due to out-of-school suspension,M,0.00,4.00,0.00,73.00,13.00,160.00,2.00,252.00,120.00,27.00,26.00
MA,West Springfield,2512510,2015,School days missed due to out-of-school suspension,F,0.00,1.00,0.00,30.00,4.00,18.00,14.00,67.00,28.00,13.00,0.00
MA,West Springfield,2512510,2015,Total enrollment,M,4.00,147.00,2.00,311.00,64.00,1475.00,50.00,2053.00,487.00,103.00,170.00
MA,West Springfield,2512510,2015,Total enrollment,F,4.00,120.00,2.00,341.00,73.00,1340.00,58.00,1938.00,291.00,70.00,163.00
MA,Somerville,2510890,2015,School days missed due to out-of-school suspension,M,0.00,27.00,0.00,119.00,68.00,61.00,6.00,281.00,155.00,0.00,30.00
MA,Somerville,2510890,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,19.00,35.00,16.00,2.00,72.00,46.00,0.00,0.00
MA,Somerville,2510890,2015,Total enrollment,M,2.00,207.00,0.00,1141.00,262.00,958.00,74.00,2644.00,755.00,45.00,436.00
MA,Somerville,2510890,2015,Total enrollment,F,0.00,171.00,2.00,976.00,241.00,830.00,62.00,2282.00,367.00,39.00,328.00
MA,Sandwich,2510470,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,0.00,0.00,82.00,0.00,82.00,18.00,0.00,0.00
MA,Sandwich,2510470,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,0.00,0.00,18.00,0.00,18.00,2.00,3.00,0.00
MA,Sandwich,2510470,2015,Total enrollment,M,9.00,26.00,4.00,12.00,14.00,1364.00,2.00,1431.00,379.00,74.00,14.00
MA,Sandwich,2510470,2015,Total enrollment,F,6.00,29.00,0.00,20.00,14.00,1277.00,4.00,1350.00,166.00,42.00,12.00
MA,Natick,2508340,2015,School days missed due to out-of-school suspension,M,0.00,1.00,0.00,10.00,8.00,29.00,6.00,54.00,18.00,0.00,1.00
MA,Natick,2508340,2015,School days missed due to out-of-school suspension,F,0.00,3.00,0.00,0.00,0.00,30.00,2.00,35.00,19.00,0.00,0.00
MA,Natick,2508340,2015,Total enrollment,M,4.00,223.00,4.00,115.00,67.00,2182.00,145.00,2740.00,569.00,118.00,43.00
MA,Natick,2508340,2015,Total enrollment,F,2.00,247.00,2.00,127.00,82.00,2098.00,142.00,2700.00,362.00,76.00,39.00
MA,Ashland,2502100,2015,School days missed due to out-of-school suspension,M,0.00,3.00,0.00,26.00,23.00,57.00,0.00,109.00,36.00,0.00,1.00
MA,Ashland,2502100,2015,School days missed due to out-of-school suspension,F,0.00,2.00,0.00,11.00,0.00,14.00,0.00,27.00,16.00,0.00,0.00
MA,Ashland,2502100,2015,Total enrollment,M,8.00,148.00,0.00,130.00,26.00,988.00,37.00,1337.00,272.00,15.00,50.00
MA,Ashland,2502100,2015,Total enrollment,F,10.00,154.00,2.00,115.00,31.00,1006.00,52.00,1370.00,149.00,6.00,37.00
MA,Georgetown,2505220,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,0.00,0.00,10.00,0.00,10.00,0.00,0.00,0.00
MA,Georgetown,2505220,2015,School days missed due to out-of-school suspension,F,0.00,2.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00
MA,Georgetown,2505220,2015,Total enrollment,M,2.00,4.00,0.00,9.00,7.00,719.00,14.00,755.00,139.00,45.00,2.00
MA,Georgetown,2505220,2015,Total enrollment,F,2.00,14.00,2.00,11.00,7.00,677.00,14.00,727.00,67.00,21.00,2.00
MA,North Brookfield,2508760,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,3.00,0.00,36.00,0.00,39.00,0.00,1.00,0.00
MA,North Brookfield,2508760,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
MA,North Brookfield,2508760,2015,Total enrollment,M,0.00,2.00,0.00,13.00,2.00,256.00,16.00,289.00,0.00,10.00,0.00
MA,North Brookfield,2508760,2015,Total enrollment,F,0.00,0.00,0.00,13.00,4.00,232.00,7.00,256.00,0.00,10.00,0.00
MA,Southwick-Tolland-Granville Regional School District,2500013,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,3.00,8.00,90.00,0.00,101.00,37.00,3.00,0.00
MA,Southwick-Tolland-Granville Regional School District,2500013,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,0.00,0.00,10.00,0.00,10.00,2.00,0.00,0.00
MA,Southwick-Tolland-Granville Regional School District,2500013,2015,Total enrollment,M,6.00,12.00,2.00,29.00,27.00,815.00,15.00,906.00,226.00,78.00,15.00
MA,Southwick-Tolland-Granville Regional School District,2500013,2015,Total enrollment,F,6.00,14.00,6.00,30.00,26.00,785.00,23.00,890.00,157.00,47.00,15.00
MA,Fall River Public Schools,2504830,2015,School days missed due to out-of-school suspension,M,14.00,42.00,0.00,899.00,382.00,1479.00,205.00,3021.00,1379.00,342.00,227.00
MA,Fall River Public Schools,2504830,2015,School days missed due to out-of-school suspension,F,7.00,9.00,0.00,318.00,198.00,633.00,89.00,1254.00,421.00,78.00,87.00
MA,Fall River Public Schools,2504830,2015,Total enrollment,M,14.00,222.00,4.00,1258.00,400.00,2965.00,370.00,5233.00,1376.00,295.00,515.00
MA,Fall River Public Schools,2504830,2015,Total enrollment,F,18.00,207.00,6.00,1129.00,340.00,2893.00,304.00,4897.00,650.00,153.00,450.00
MA,Palmer,2509300,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,17.00,13.00,92.00,2.00,124.00,70.00,7.00,0.00
MA,Palmer,2509300,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,4.00,0.00,37.00,0.00,41.00,16.00,5.00,0.00
MA,Palmer,2509300,2015,Total enrollment,M,0.00,18.00,2.00,60.00,12.00,636.00,30.00,758.00,159.00,63.00,12.00
MA,Palmer,2509300,2015,Total enrollment,F,0.00,10.00,2.00,51.00,21.00,573.00,15.00,672.00,105.00,45.00,10.00
MA,Westborough,2512600,2015,School days missed due to out-of-school suspension,M,0.00,6.00,0.00,12.00,2.00,26.00,0.00,46.00,9.00,0.00,22.00
MA,Westborough,2512600,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,0.00,0.00,9.00,0.00,9.00,8.00,0.00,0.00
MA,Westborough,2512600,2015,Total enrollment,M,2.00,561.00,4.00,120.00,39.00,1134.00,63.00,1923.00,441.00,93.00,186.00
MA,Westborough,2512600,2015,Total enrollment,F,4.00,519.00,2.00,105.00,33.00,1110.00,60.00,1833.00,219.00,63.00,138.00
MA,Hampden-Wilbraham,2505730,2015,School days missed due to out-of-school suspension,M,0.00,8.00,0.00,15.00,26.00,302.00,20.00,371.00,199.00,12.00,0.00
MA,Hampden-Wilbraham,2505730,2015,School days missed due to out-of-school suspension,F,0.00,1.00,0.00,7.00,2.00,125.00,5.00,140.00,46.00,0.00,0.00
MA,Hampden-Wilbraham,2505730,2015,Total enrollment,M,4.00,41.00,2.00,77.00,37.00,1343.00,59.00,1563.00,304.00,34.00,16.00
MA,Hampden-Wilbraham,2505730,2015,Total enrollment,F,2.00,38.00,2.00,92.00,47.00,1367.00,38.00,1586.00,139.00,26.00,13.00
MA,Gloucester,2505280,2015,School days missed due to out-of-school suspension,M,0.00,10.00,0.00,0.00,5.00,319.00,38.00,372.00,0.00,53.00,9.00
MA,Gloucester,2505280,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,0.00,1.00,157.00,8.00,166.00,0.00,15.00,0.00
MA,Gloucester,2505280,2015,Total enrollment,M,8.00,19.00,6.00,101.00,26.00,1235.00,59.00,1454.00,400.00,110.00,77.00
MA,Gloucester,2505280,2015,Total enrollment,F,4.00,25.00,7.00,92.00,18.00,1199.00,47.00,1392.00,238.00,65.00,41.00
MA,Ware,2512030,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,82.00,18.00,252.00,19.00,371.00,202.00,39.00,4.00
MA,Ware,2512030,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,28.00,0.00,28.00,0.00,56.00,29.00,0.00,5.00
MA,Ware,2512030,2015,Total enrollment,M,0.00,2.00,0.00,51.00,12.00,582.00,18.00,665.00,147.00,57.00,7.00
MA,Ware,2512030,2015,Total enrollment,F,2.00,7.00,4.00,48.00,12.00,513.00,24.00,610.00,75.00,27.00,9.00
MA,Easton,2504620,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,26.00,11.00,114.00,8.00,159.00,59.00,9.00,0.00
MA,Easton,2504620,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,0.00,0.00,17.00,10.00,27.00,2.00,5.00,0.00
MA,Easton,2504620,2015,Total enrollment,M,8.00,51.00,2.00,66.00,90.00,1587.00,60.00,1864.00,351.00,116.00,19.00
MA,Easton,2504620,2015,Total enrollment,F,2.00,66.00,2.00,76.00,87.00,1614.00,40.00,1887.00,231.00,72.00,24.00
MA,Institutional Schools,2511150,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
MA,Institutional Schools,2511150,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
MA,Institutional Schools,2511150,2015,Total enrollment,M,0.00,2.00,2.00,97.00,76.00,94.00,10.00,281.00,269.00,6.00,29.00
MA,Institutional Schools,2511150,2015,Total enrollment,F,0.00,7.00,0.00,16.00,13.00,55.00,6.00,97.00,86.00,6.00,8.00
MA,Peabody,2509360,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,52.00,13.00,213.00,0.00,278.00,121.00,0.00,13.00
MA,Peabody,2509360,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,12.00,0.00,61.00,0.00,73.00,24.00,0.00,3.00
MA,Peabody,2509360,2015,Total enrollment,M,2.00,47.00,0.00,404.00,122.00,2405.00,60.00,3040.00,742.00,211.00,221.00
MA,Peabody,2509360,2015,Total enrollment,F,2.00,54.00,0.00,371.00,101.00,2333.00,69.00,2930.00,451.00,112.00,172.00
MA,Westford,2512660,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,0.00,3.00,53.00,0.00,56.00,47.00,0.00,0.00
MA,Westford,2512660,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,0.00,0.00,22.00,0.00,22.00,11.00,0.00,0.00
MA,Westford,2512660,2015,Total enrollment,M,2.00,629.00,2.00,0.00,32.00,1820.00,125.00,2610.00,460.00,127.00,35.00
MA,Westford,2512660,2015,Total enrollment,F,2.00,554.00,0.00,0.00,22.00,1844.00,119.00,2541.00,259.00,115.00,28.00
MA,Bellingham,2502460,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,1.00,2.00,44.00,2.00,49.00,0.00,0.00,0.00
MA,Bellingham,2502460,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,2.00,0.00,12.00,0.00,14.00,0.00,0.00,0.00
MA,Bellingham,2502460,2015,Total enrollment,M,0.00,32.00,0.00,31.00,20.00,1113.00,20.00,1216.00,0.00,56.00,17.00
MA,Bellingham,2502460,2015,Total enrollment,F,4.00,41.00,0.00,49.00,17.00,1008.00,20.00,1139.00,0.00,26.00,20.00
MA,Swampscott,2511430,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,6.00,5.00,70.00,0.00,81.00,14.00,7.00,0.00
MA,Swampscott,2511430,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,0.00,0.00,0.00
MA,Swampscott,2511430,2015,Total enrollment,M,4.00,23.00,2.00,94.00,37.00,946.00,25.00,1131.00,191.00,82.00,49.00
MA,Swampscott,2511430,2015,Total enrollment,F,4.00,31.00,5.00,106.00,40.00,922.00,19.00,1127.00,89.00,46.00,34.00
MA,New Bedford,2508430,2015,School days missed due to out-of-school suspension,M,9.00,36.00,3.00,733.00,386.00,540.00,124.00,1831.00,206.00,47.00,345.00
MA,New Bedford,2508430,2015,School days missed due to out-of-school suspension,F,34.00,1.00,0.00,337.00,137.00,221.00,37.00,767.00,61.00,17.00,71.00
MA,New Bedford,2508430,2015,Total enrollment,M,31.00,55.00,23.00,2438.00,755.00,3035.00,380.00,6717.00,1738.00,177.00,1520.00
MA,New Bedford,2508430,2015,Total enrollment,F,45.00,61.00,13.00,2210.00,665.00,2651.00,362.00,6007.00,874.00,91.00,1339.00
MA,East Bridgewater,2504440,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,0.00,0.00,32.00,0.00,32.00,1.00,0.00,1.00
MA,East Bridgewater,2504440,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,0.00,0.00,12.00,0.00,12.00,1.00,1.00,0.00
MA,East Bridgewater,2504440,2015,Total enrollment,M,0.00,9.00,0.00,15.00,27.00,1125.00,27.00,1203.00,158.00,36.00,4.00
MA,East Bridgewater,2504440,2015,Total enrollment,F,0.00,6.00,4.00,18.00,30.00,1116.00,30.00,1204.00,65.00,28.00,4.00
MA,Maynard,2507500,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,0.00,0.00,6.00,4.00,10.00,4.00,2.00,1.00
MA,Maynard,2507500,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,1.00,0.00,0.00
MA,Maynard,2507500,2015,Total enrollment,M,2.00,18.00,0.00,0.00,18.00,576.00,111.00,725.00,180.00,57.00,24.00
MA,Maynard,2507500,2015,Total enrollment,F,2.00,27.00,0.00,0.00,12.00,555.00,105.00,701.00,84.00,33.00,30.00
MA,Mendon-Upton Regional School District,2507680,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,0.00,1.00,155.00,0.00,156.00,24.00,10.00,0.00
MA,Mendon-Upton Regional School District,2507680,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,0.00,0.00,22.00,0.00,22.00,10.00,0.00,0.00
MA,Mendon-Upton Regional School District,2507680,2015,Total enrollment,M,0.00,21.00,0.00,38.00,6.00,1058.00,17.00,1140.00,253.00,74.00,11.00
MA,Mendon-Upton Regional School District,2507680,2015,Total enrollment,F,0.00,23.00,0.00,41.00,9.00,1025.00,32.00,1130.00,145.00,47.00,6.00
MA,Somerset,2510860,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,2.00,2.00,51.00,0.00,55.00,20.00,2.00,0.00
MA,Somerset,2510860,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,0.00,0.00,14.00,0.00,14.00,5.00,0.00,0.00
MA,Somerset,2510860,2015,Total enrollment,M,2.00,9.00,2.00,38.00,17.00,863.00,15.00,946.00,178.00,53.00,2.00
MA,Somerset,2510860,2015,Total enrollment,F,2.00,12.00,2.00,32.00,11.00,776.00,32.00,867.00,76.00,26.00,4.00
MA,Quaboag Regional,2512100,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,30.00,2.00,280.00,32.00,344.00,82.00,16.00,2.00
MA,Quaboag Regional,2512100,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,12.00,4.00,78.00,0.00,94.00,14.00,0.00,0.00
MA,Quaboag Regional,2512100,2015,Total enrollment,M,0.00,4.00,0.00,53.00,4.00,659.00,26.00,746.00,139.00,59.00,26.00
MA,Quaboag Regional,2512100,2015,Total enrollment,F,0.00,4.00,0.00,38.00,9.00,644.00,17.00,712.00,79.00,26.00,17.00
MA,Greenfield,2505490,2015,School days missed due to out-of-school suspension,M,0.00,5.00,0.00,129.00,38.00,92.00,33.00,297.00,146.00,5.00,90.00
MA,Greenfield,2505490,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,8.00,0.00,17.00,3.00,28.00,0.00,0.00,0.00
MA,Greenfield,2505490,2015,Total enrollment,M,0.00,21.00,0.00,141.00,19.00,656.00,40.00,877.00,137.00,38.00,50.00
MA,Greenfield,2505490,2015,Total enrollment,F,0.00,17.00,0.00,107.00,13.00,627.00,46.00,810.00,65.00,14.00,30.00
MA,Foxborough,2504950,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,3.00,17.00,92.00,0.00,112.00,73.00,2.00,0.00
MA,Foxborough,2504950,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,0.00,8.00,11.00,0.00,19.00,7.00,0.00,0.00
MA,Foxborough,2504950,2015,Total enrollment,M,8.00,40.00,0.00,46.00,55.00,1219.00,22.00,1390.00,332.00,73.00,16.00
MA,Foxborough,2504950,2015,Total enrollment,F,8.00,52.00,4.00,41.00,55.00,1084.00,22.00,1266.00,200.00,49.00,12.00
MA,Monson,2508040,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,9.00,2.00,147.00,1.00,159.00,63.00,15.00,0.00
MA,Monson,2508040,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,0.00,0.00,13.00,0.00,13.00,6.00,2.00,0.00
MA,Monson,2508040,2015,Total enrollment,M,0.00,4.00,4.00,7.00,4.00,483.00,9.00,511.00,87.00,54.00,4.00
MA,Monson,2508040,2015,Total enrollment,F,6.00,7.00,4.00,7.00,2.00,501.00,12.00,539.00,57.00,33.00,0.00
MA,Waltham,2512000,2015,School days missed due to out-of-school suspension,M,0.00,2.00,0.00,161.00,26.00,63.00,5.00,257.00,114.00,6.00,87.00
MA,Waltham,2512000,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,52.00,2.00,6.00,1.00,61.00,37.00,3.00,8.00
MA,Waltham,2512000,2015,Total enrollment,M,2.00,141.00,4.00,1035.00,276.00,1311.00,66.00,2835.00,636.00,156.00,543.00
MA,Waltham,2512000,2015,Total enrollment,F,6.00,159.00,2.00,915.00,264.00,1140.00,79.00,2565.00,348.00,87.00,405.00
MA,Newton,2508610,2015,School days missed due to out-of-school suspension,M,0.00,6.00,0.00,33.00,73.00,141.00,26.00,279.00,217.00,3.00,4.00
MA,Newton,2508610,2015,School days missed due to out-of-school suspension,F,0.00,6.00,0.00,22.00,0.00,40.00,1.00,69.00,43.00,10.00,0.00
MA,Newton,2508610,2015,Total enrollment,M,14.00,1106.00,4.00,464.00,293.00,4208.00,350.00,6439.00,1498.00,321.00,474.00
MA,Newton,2508610,2015,Total enrollment,F,16.00,1124.00,4.00,473.00,293.00,3974.00,344.00,6228.00,862.00,232.00,360.00
MA,Tewksbury,2511580,2015,School days missed due to out-of-school suspension,M,0.00,4.00,0.00,6.00,30.00,255.00,1.00,296.00,110.00,13.00,2.00
MA,Tewksbury,2511580,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,6.00,0.00,49.00,0.00,55.00,24.00,0.00,0.00
MA,Tewksbury,2511580,2015,Total enrollment,M,2.00,56.00,4.00,47.00,41.00,1661.00,23.00,1834.00,352.00,71.00,18.00
MA,Tewksbury,2511580,2015,Total enrollment,F,2.00,59.00,2.00,45.00,33.00,1589.00,13.00,1743.00,202.00,34.00,17.00
MA,Amesbury,2501860,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,5.00,2.00,48.00,6.00,61.00,28.00,2.00,10.00
MA,Amesbury,2501860,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,13.00,0.00,23.00,0.00,36.00,17.00,2.00,7.00
MA,Amesbury,2501860,2015,Total enrollment,M,2.00,9.00,0.00,67.00,19.00,1078.00,31.00,1206.00,326.00,65.00,18.00
MA,Amesbury,2501860,2015,Total enrollment,F,2.00,11.00,2.00,68.00,6.00,946.00,44.00,1079.00,197.00,37.00,18.00
MA,Franklin,2505010,2015,School days missed due to out-of-school suspension,M,0.00,6.00,0.00,10.00,12.00,137.00,12.00,177.00,24.00,67.00,0.00
MA,Franklin,2505010,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,0.00,0.00,147.00,0.00,147.00,17.00,84.00,0.00
MA,Franklin,2505010,2015,Total enrollment,M,6.00,157.00,17.00,67.00,49.00,2476.00,52.00,2824.00,611.00,194.00,39.00
MA,Franklin,2505010,2015,Total enrollment,F,9.00,145.00,6.00,70.00,38.00,2416.00,44.00,2728.00,365.00,137.00,25.00
MA,Tyngsborough,2511760,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,0.00,1.00,8.00,3.00,12.00,9.00,0.00,0.00
MA,Tyngsborough,2511760,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,2.00,0.00,0.00
MA,Tyngsborough,2511760,2015,Total enrollment,M,2.00,54.00,0.00,33.00,18.00,747.00,30.00,884.00,180.00,48.00,12.00
MA,Tyngsborough,2511760,2015,Total enrollment,F,4.00,48.00,0.00,27.00,21.00,726.00,27.00,853.00,87.00,21.00,7.00
MA,Medford,2507560,2015,School days missed due to out-of-school suspension,M,0.00,12.00,0.00,19.00,66.00,207.00,0.00,304.00,71.00,0.00,0.00
MA,Medford,2507560,2015,School days missed due to out-of-school suspension,F,0.00,13.00,0.00,15.00,63.00,190.00,0.00,281.00,74.00,0.00,0.00
MA,Medford,2507560,2015,Total enrollment,M,2.00,223.00,0.00,228.00,327.00,1446.00,100.00,2326.00,555.00,89.00,231.00
MA,Medford,2507560,2015,Total enrollment,F,2.00,196.00,0.00,217.00,288.00,1317.00,88.00,2108.00,525.00,89.00,231.00
MA,Shrewsbury,2510770,2015,School days missed due to out-of-school suspension,M,0.00,6.00,0.00,13.00,8.00,107.00,12.00,146.00,3.00,0.00,2.00
MA,Shrewsbury,2510770,2015,School days missed due to out-of-school suspension,F,0.00,1.00,0.00,2.00,0.00,6.00,0.00,9.00,0.00,0.00,2.00
MA,Shrewsbury,2510770,2015,Total enrollment,M,10.00,795.00,2.00,207.00,64.00,1845.00,96.00,3019.00,579.00,101.00,106.00
MA,Shrewsbury,2510770,2015,Total enrollment,F,8.00,786.00,2.00,201.00,61.00,1845.00,105.00,3008.00,330.00,71.00,66.00
MA,Rockland,2510170,2015,School days missed due to out-of-school suspension,M,0.00,5.00,0.00,14.00,29.00,86.00,0.00,134.00,0.00,0.00,0.00
MA,Rockland,2510170,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,6.00,6.00,11.00,0.00,23.00,0.00,0.00,0.00
MA,Rockland,2510170,2015,Total enrollment,M,4.00,20.00,0.00,133.00,67.00,919.00,29.00,1172.00,230.00,45.00,46.00
MA,Rockland,2510170,2015,Total enrollment,F,2.00,23.00,0.00,112.00,49.00,883.00,24.00,1093.00,113.00,24.00,34.00
MA,Monomoy Regional School District,2500544,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,9.00,9.00,109.00,29.00,156.00,66.00,4.00,7.00
MA,Monomoy Regional School District,2500544,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,1.00,4.00,12.00,4.00,21.00,8.00,0.00,0.00
MA,Monomoy Regional School District,2500544,2015,Total enrollment,M,9.00,11.00,6.00,41.00,50.00,797.00,47.00,961.00,214.00,47.00,35.00
MA,Monomoy Regional School District,2500544,2015,Total enrollment,F,4.00,17.00,2.00,62.00,47.00,806.00,47.00,985.00,121.00,42.00,38.00
MA,Springfield,2511130,2015,School days missed due to out-of-school suspension,M,0.00,28.00,0.00,3868.00,1436.00,478.00,70.00,5880.00,2320.00,171.00,844.00
MA,Springfield,2511130,2015,School days missed due to out-of-school suspension,F,5.00,3.00,0.00,2788.00,734.00,333.00,34.00,3897.00,924.00,143.00,589.00
MA,Springfield,2511130,2015,Total enrollment,M,8.00,348.00,12.00,8531.00,2568.00,1682.00,172.00,13321.00,3284.00,534.00,2248.00
MA,Springfield,2511130,2015,Total enrollment,F,16.00,311.00,12.00,7886.00,2397.00,1448.00,162.00,12232.00,1591.00,262.00,1895.00
MA,Marblehead,2507260,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,3.00,19.00,36.00,6.00,64.00,25.00,1.00,0.00
MA,Marblehead,2507260,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,5.00,6.00,0.00,0.00,11.00,8.00,0.00,0.00
MA,Marblehead,2507260,2015,Total enrollment,M,2.00,11.00,2.00,101.00,59.00,1403.00,41.00,1619.00,367.00,41.00,68.00
MA,Marblehead,2507260,2015,Total enrollment,F,2.00,44.00,0.00,92.00,46.00,1373.00,35.00,1592.00,213.00,40.00,59.00
MA,Dennis-Yarmouth,2504140,2015,School days missed due to out-of-school suspension,M,1.00,3.00,0.00,9.00,38.00,76.00,12.00,139.00,46.00,24.00,21.00
