Lea State,LEA,ID,Year,Category,Sex,American Indian or Alaska Native,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,SWD (IDEA-Eligible),SWD (Section 504 only),LEP
OR,Mt Angel SD 91,4108550,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,1.00,0.00,10.00,0.00,11.00,1.00,0.00,0.00
OR,Mt Angel SD 91,4108550,2015,Total enrollment,M,0.00,0.00,2.00,183.00,6.00,174.00,12.00,377.00,45.00,9.00,48.00
OR,Mt Angel SD 91,4108550,2015,Total enrollment,F,0.00,0.00,2.00,186.00,4.00,138.00,9.00,339.00,21.00,6.00,46.00
OR,Fern Ridge SD 28J,4104950,2015,School days missed due to out-of-school suspension,M,8.00,0.00,1.00,0.00,0.00,90.00,0.00,99.00,13.00,3.00,0.00
OR,Fern Ridge SD 28J,4104950,2015,School days missed due to out-of-school suspension,F,2.00,0.00,0.00,3.00,0.00,29.00,0.00,34.00,11.00,0.00,0.00
OR,Fern Ridge SD 28J,4104950,2015,Total enrollment,M,20.00,0.00,8.00,49.00,10.00,646.00,19.00,752.00,158.00,17.00,4.00
OR,Fern Ridge SD 28J,4104950,2015,Total enrollment,F,19.00,0.00,2.00,55.00,8.00,565.00,31.00,680.00,80.00,7.00,9.00
OR,Oregon Trail SD 46,4110890,2015,School days missed due to out-of-school suspension,M,7.00,0.00,0.00,137.00,20.00,770.00,22.00,956.00,220.00,74.00,6.00
OR,Oregon Trail SD 46,4110890,2015,School days missed due to out-of-school suspension,F,15.00,2.00,0.00,41.00,0.00,214.00,15.00,287.00,40.00,11.00,0.00
OR,Oregon Trail SD 46,4110890,2015,Total enrollment,M,31.00,20.00,18.00,290.00,17.00,1787.00,110.00,2273.00,349.00,107.00,99.00
OR,Oregon Trail SD 46,4110890,2015,Total enrollment,F,23.00,30.00,14.00,287.00,10.00,1625.00,110.00,2099.00,148.00,60.00,82.00
OR,Crook County SD,4103720,2015,School days missed due to out-of-school suspension,M,5.00,0.00,0.00,6.00,0.00,191.00,30.00,232.00,67.00,0.00,0.00
OR,Crook County SD,4103720,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,5.00,0.00,29.00,15.00,49.00,5.00,0.00,5.00
OR,Crook County SD,4103720,2015,Total enrollment,M,19.00,4.00,2.00,245.00,11.00,1209.00,94.00,1584.00,249.00,15.00,67.00
OR,Crook County SD,4103720,2015,Total enrollment,F,16.00,8.00,0.00,232.00,6.00,1059.00,104.00,1425.00,138.00,7.00,70.00
OR,Portland SD 1J,4110040,2015,School days missed due to out-of-school suspension,M,38.00,30.00,26.00,431.00,679.00,956.00,275.00,2435.00,1056.00,33.00,171.00
OR,Portland SD 1J,4110040,2015,School days missed due to out-of-school suspension,F,15.00,11.00,2.00,115.00,264.00,220.00,79.00,706.00,214.00,7.00,44.00
OR,Portland SD 1J,4110040,2015,Total enrollment,M,178.00,1673.00,200.00,3898.00,2426.00,13852.00,2311.00,24538.00,4294.00,545.00,2417.00
OR,Portland SD 1J,4110040,2015,Total enrollment,F,191.00,1833.00,218.00,3865.00,2280.00,12925.00,2140.00,23452.00,2218.00,384.00,2147.00
OR,Astoria SD 1,4101620,2015,School days missed due to out-of-school suspension,M,0.00,2.00,2.00,39.00,0.00,209.00,24.00,276.00,97.00,4.00,4.00
OR,Astoria SD 1,4101620,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,12.00,0.00,79.00,17.00,108.00,11.00,11.00,0.00
OR,Astoria SD 1,4101620,2015,Total enrollment,M,11.00,14.00,8.00,170.00,8.00,710.00,35.00,956.00,151.00,26.00,53.00
OR,Astoria SD 1,4101620,2015,Total enrollment,F,8.00,18.00,14.00,146.00,4.00,740.00,38.00,968.00,82.00,17.00,38.00
OR,Harney County SD 3,4102490,2015,School days missed due to out-of-school suspension,M,3.00,0.00,0.00,10.00,0.00,85.00,1.00,99.00,39.00,0.00,0.00
OR,Harney County SD 3,4102490,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,0.00,0.00,16.00,0.00,16.00,8.00,0.00,0.00
OR,Harney County SD 3,4102490,2015,Total enrollment,M,18.00,0.00,0.00,26.00,2.00,386.00,33.00,465.00,70.00,9.00,2.00
OR,Harney County SD 3,4102490,2015,Total enrollment,F,12.00,6.00,0.00,32.00,0.00,326.00,21.00,397.00,39.00,6.00,6.00
OR,Bandon SD 54,4101800,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,0.00,0.00,31.00,0.00,31.00,2.00,0.00,0.00
OR,Bandon SD 54,4101800,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,0.00,0.00,8.00,0.00,8.00,0.00,0.00,0.00
OR,Bandon SD 54,4101800,2015,Total enrollment,M,10.00,7.00,0.00,9.00,2.00,351.00,6.00,385.00,7.00,4.00,10.00
OR,Bandon SD 54,4101800,2015,Total enrollment,F,12.00,6.00,2.00,7.00,0.00,318.00,9.00,354.00,11.00,4.00,7.00
OR,Lincoln County SD,4107500,2015,School days missed due to out-of-school suspension,M,66.00,0.00,2.00,97.00,0.00,564.00,121.00,850.00,294.00,31.00,7.00
OR,Lincoln County SD,4107500,2015,School days missed due to out-of-school suspension,F,64.00,0.00,0.00,28.00,0.00,192.00,15.00,299.00,53.00,4.00,10.00
OR,Lincoln County SD,4107500,2015,Total enrollment,M,169.00,27.00,12.00,564.00,24.00,1764.00,205.00,2765.00,443.00,64.00,158.00
OR,Lincoln County SD,4107500,2015,Total enrollment,F,139.00,25.00,6.00,525.00,22.00,1737.00,217.00,2671.00,218.00,35.00,137.00
OR,Monroe SD 1J,4108430,2015,School days missed due to out-of-school suspension,M,1.00,0.00,0.00,1.00,0.00,20.00,1.00,23.00,11.00,0.00,0.00
OR,Monroe SD 1J,4108430,2015,School days missed due to out-of-school suspension,F,2.00,0.00,0.00,15.00,0.00,9.00,1.00,27.00,15.00,0.00,0.00
OR,Monroe SD 1J,4108430,2015,Total enrollment,M,2.00,4.00,0.00,46.00,0.00,190.00,5.00,247.00,44.00,0.00,13.00
OR,Monroe SD 1J,4108430,2015,Total enrollment,F,2.00,0.00,0.00,34.00,0.00,163.00,7.00,206.00,20.00,0.00,8.00
OR,Scio SD 95,4111040,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,0.00,0.00,30.00,0.00,30.00,12.00,0.00,0.00
OR,Scio SD 95,4111040,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,2.00,0.00,5.00,0.00,7.00,4.00,0.00,0.00
OR,Scio SD 95,4111040,2015,Total enrollment,M,6.00,2.00,4.00,12.00,4.00,371.00,15.00,414.00,66.00,15.00,2.00
OR,Scio SD 95,4111040,2015,Total enrollment,F,7.00,4.00,2.00,26.00,6.00,293.00,15.00,353.00,27.00,7.00,4.00
OR,Gaston SD 511J,4105430,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,0.00,0.00,5.00,0.00,5.00,0.00,0.00,0.00
OR,Gaston SD 511J,4105430,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
OR,Gaston SD 511J,4105430,2015,Total enrollment,M,4.00,4.00,2.00,42.00,4.00,321.00,7.00,384.00,63.00,18.00,4.00
OR,Gaston SD 511J,4105430,2015,Total enrollment,F,7.00,9.00,2.00,42.00,4.00,258.00,13.00,335.00,23.00,7.00,10.00
OR,Culver SD 4,4103840,2015,School days missed due to out-of-school suspension,M,1.00,0.00,0.00,4.00,0.00,29.00,0.00,34.00,10.00,0.00,2.00
OR,Culver SD 4,4103840,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,0.00,0.00,3.00,0.00,3.00,1.00,0.00,0.00
OR,Culver SD 4,4103840,2015,Total enrollment,M,6.00,0.00,2.00,117.00,4.00,204.00,15.00,348.00,48.00,6.00,42.00
OR,Culver SD 4,4103840,2015,Total enrollment,F,6.00,0.00,2.00,111.00,2.00,219.00,4.00,344.00,39.00,6.00,39.00
OR,Tillamook SD 9,4112320,2015,School days missed due to out-of-school suspension,M,4.00,1.00,3.00,62.00,4.00,172.00,0.00,246.00,73.00,6.00,16.00
OR,Tillamook SD 9,4112320,2015,School days missed due to out-of-school suspension,F,0.00,0.00,3.00,8.00,0.00,20.00,0.00,31.00,5.00,0.00,2.00
OR,Tillamook SD 9,4112320,2015,Total enrollment,M,19.00,10.00,13.00,280.00,11.00,709.00,31.00,1073.00,152.00,22.00,79.00
OR,Tillamook SD 9,4112320,2015,Total enrollment,F,11.00,11.00,6.00,271.00,8.00,667.00,31.00,1005.00,77.00,16.00,79.00
OR,Three Rivers/Josephine County SD,4106900,2015,School days missed due to out-of-school suspension,M,54.00,18.00,0.00,73.00,30.00,855.00,34.00,1064.00,97.00,72.00,0.00
OR,Three Rivers/Josephine County SD,4106900,2015,School days missed due to out-of-school suspension,F,0.00,8.00,0.00,48.00,0.00,244.00,9.00,309.00,6.00,7.00,3.00
OR,Three Rivers/Josephine County SD,4106900,2015,Total enrollment,M,28.00,8.00,8.00,224.00,20.00,2076.00,88.00,2452.00,291.00,65.00,48.00
OR,Three Rivers/Josephine County SD,4106900,2015,Total enrollment,F,32.00,10.00,6.00,187.00,8.00,1986.00,81.00,2310.00,143.00,53.00,38.00
OR,Lowell SD 71,4107590,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,2.00,1.00,13.00,0.00,16.00,6.00,0.00,0.00
OR,Lowell SD 71,4107590,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00
OR,Lowell SD 71,4107590,2015,Total enrollment,M,9.00,4.00,0.00,27.00,6.00,165.00,4.00,215.00,36.00,4.00,2.00
OR,Lowell SD 71,4107590,2015,Total enrollment,F,10.00,2.00,2.00,15.00,6.00,150.00,4.00,189.00,11.00,4.00,0.00
OR,ODE Juvenile Detention Education Program (JDEP),4199999,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
OR,ODE Juvenile Detention Education Program (JDEP),4199999,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
OR,ODE Juvenile Detention Education Program (JDEP),4199999,2015,Total enrollment,M,11.00,0.00,0.00,23.00,17.00,79.00,63.00,193.00,48.00,0.00,6.00
OR,ODE Juvenile Detention Education Program (JDEP),4199999,2015,Total enrollment,F,6.00,0.00,0.00,2.00,2.00,21.00,10.00,41.00,0.00,0.00,2.00
OR,Medford SD 549C,4108040,2015,School days missed due to out-of-school suspension,M,27.00,7.00,12.00,447.00,10.00,920.00,144.00,1567.00,380.00,0.00,22.00
OR,Medford SD 549C,4108040,2015,School days missed due to out-of-school suspension,F,11.00,1.00,1.00,67.00,6.00,214.00,8.00,308.00,21.00,0.00,1.00
OR,Medford SD 549C,4108040,2015,Total enrollment,M,54.00,76.00,63.00,1737.00,81.00,4746.00,291.00,7048.00,1046.00,24.00,483.00
OR,Medford SD 549C,4108040,2015,Total enrollment,F,54.00,82.00,58.00,1660.00,61.00,4584.00,298.00,6797.00,565.00,20.00,422.00
OR,North Wasco County SD 21,4100048,2015,School days missed due to out-of-school suspension,M,9.00,0.00,2.00,233.00,5.00,262.00,22.00,533.00,112.00,4.00,30.00
OR,North Wasco County SD 21,4100048,2015,School days missed due to out-of-school suspension,F,5.00,0.00,4.00,31.00,0.00,129.00,11.00,180.00,28.00,3.00,17.00
OR,North Wasco County SD 21,4100048,2015,Total enrollment,M,35.00,14.00,24.00,508.00,8.00,877.00,59.00,1525.00,287.00,7.00,227.00
OR,North Wasco County SD 21,4100048,2015,Total enrollment,F,17.00,8.00,21.00,493.00,8.00,853.00,68.00,1468.00,151.00,10.00,203.00
OR,Klamath Falls City Schools,4107080,2015,School days missed due to out-of-school suspension,M,54.00,0.00,0.00,50.00,1.00,251.00,27.00,383.00,97.00,0.00,8.00
OR,Klamath Falls City Schools,4107080,2015,School days missed due to out-of-school suspension,F,17.00,0.00,0.00,23.00,3.00,95.00,17.00,155.00,17.00,0.00,0.00
OR,Klamath Falls City Schools,4107080,2015,Total enrollment,M,83.00,23.00,2.00,317.00,15.00,1022.00,122.00,1584.00,265.00,22.00,55.00
OR,Klamath Falls City Schools,4107080,2015,Total enrollment,F,65.00,27.00,2.00,332.00,8.00,956.00,122.00,1512.00,112.00,11.00,55.00
OR,Phoenix-Talent SD 4,4109630,2015,School days missed due to out-of-school suspension,M,4.00,0.00,0.00,41.00,4.00,20.00,7.00,76.00,9.00,0.00,43.00
OR,Phoenix-Talent SD 4,4109630,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,3.00,2.00,1.00,3.00,9.00,2.00,0.00,5.00
OR,Phoenix-Talent SD 4,4109630,2015,Total enrollment,M,27.00,10.00,11.00,462.00,15.00,831.00,57.00,1413.00,276.00,8.00,199.00
OR,Phoenix-Talent SD 4,4109630,2015,Total enrollment,F,25.00,12.00,10.00,423.00,18.00,786.00,54.00,1328.00,168.00,4.00,154.00
OR,David Douglas SD 40,4103940,2015,School days missed due to out-of-school suspension,M,4.00,41.00,4.00,272.00,258.00,520.00,147.00,1246.00,342.00,36.00,122.00
OR,David Douglas SD 40,4103940,2015,School days missed due to out-of-school suspension,F,0.00,20.00,13.00,111.00,105.00,115.00,38.00,402.00,85.00,8.00,58.00
OR,David Douglas SD 40,4103940,2015,Total enrollment,M,45.00,880.00,76.00,1363.00,538.00,2143.00,370.00,5415.00,773.00,95.00,1201.00
OR,David Douglas SD 40,4103940,2015,Total enrollment,F,36.00,739.00,80.00,1306.00,556.00,2170.00,379.00,5266.00,362.00,46.00,991.00
OR,Redmond SD 2J,4110350,2015,School days missed due to out-of-school suspension,M,13.00,2.00,0.00,117.00,8.00,399.00,34.00,573.00,182.00,24.00,18.00
OR,Redmond SD 2J,4110350,2015,School days missed due to out-of-school suspension,F,4.00,4.00,0.00,29.00,0.00,166.00,9.00,212.00,35.00,10.00,0.00
OR,Redmond SD 2J,4110350,2015,Total enrollment,M,37.00,27.00,10.00,615.00,25.00,2880.00,132.00,3726.00,588.00,105.00,171.00
OR,Redmond SD 2J,4110350,2015,Total enrollment,F,46.00,22.00,10.00,594.00,17.00,2784.00,105.00,3578.00,342.00,66.00,148.00
OR,Newberg SD 29J,4108720,2015,School days missed due to out-of-school suspension,M,3.00,0.00,17.00,127.00,5.00,281.00,25.00,458.00,143.00,0.00,8.00
OR,Newberg SD 29J,4108720,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,37.00,11.00,135.00,7.00,190.00,55.00,0.00,3.00
OR,Newberg SD 29J,4108720,2015,Total enrollment,M,20.00,36.00,10.00,530.00,38.00,1937.00,102.00,2673.00,457.00,61.00,225.00
OR,Newberg SD 29J,4108720,2015,Total enrollment,F,15.00,45.00,6.00,521.00,22.00,1766.00,96.00,2471.00,268.00,47.00,216.00
OR,Clackamas ESD,4180505,2015,School days missed due to out-of-school suspension,M,1.00,0.00,0.00,11.00,0.00,10.00,4.00,26.00,18.00,0.00,0.00
OR,Clackamas ESD,4180505,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,2.00,0.00,0.00
OR,Clackamas ESD,4180505,2015,Total enrollment,M,4.00,2.00,0.00,22.00,4.00,82.00,10.00,124.00,119.00,0.00,5.00
OR,Clackamas ESD,4180505,2015,Total enrollment,F,0.00,2.00,0.00,8.00,2.00,25.00,2.00,39.00,38.00,0.00,4.00
OR,Ashland SD 5,4101560,2015,School days missed due to out-of-school suspension,M,0.00,10.00,3.00,9.00,0.00,57.00,10.00,89.00,26.00,13.00,0.00
OR,Ashland SD 5,4101560,2015,School days missed due to out-of-school suspension,F,2.00,0.00,0.00,0.00,4.00,10.00,6.00,22.00,6.00,4.00,0.00
OR,Ashland SD 5,4101560,2015,Total enrollment,M,8.00,24.00,6.00,132.00,30.00,1065.00,108.00,1373.00,237.00,120.00,24.00
OR,Ashland SD 5,4101560,2015,Total enrollment,F,11.00,23.00,6.00,114.00,25.00,1029.00,120.00,1328.00,135.00,99.00,14.00
OR,Silver Falls SD 4J,4111450,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,56.00,1.00,345.00,11.00,413.00,188.00,0.00,4.00
OR,Silver Falls SD 4J,4111450,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,16.00,10.00,79.00,0.00,105.00,24.00,0.00,0.00
OR,Silver Falls SD 4J,4111450,2015,Total enrollment,M,17.00,14.00,4.00,317.00,17.00,1595.00,43.00,2007.00,331.00,38.00,89.00
OR,Silver Falls SD 4J,4111450,2015,Total enrollment,F,14.00,12.00,8.00,273.00,10.00,1493.00,38.00,1848.00,155.00,44.00,62.00
OR,Gladstone SD 115,4105610,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,18.00,0.00,118.00,15.00,151.00,49.00,0.00,2.00
OR,Gladstone SD 115,4105610,2015,School days missed due to out-of-school suspension,F,0.00,0.00,1.00,0.00,0.00,31.00,5.00,37.00,1.00,2.00,0.00
OR,Gladstone SD 115,4105610,2015,Total enrollment,M,8.00,12.00,9.00,167.00,21.00,818.00,83.00,1118.00,199.00,29.00,50.00
OR,Gladstone SD 115,4105610,2015,Total enrollment,F,12.00,17.00,8.00,149.00,12.00,764.00,83.00,1045.00,87.00,33.00,36.00
OR,North Santiam SD 29J,4100020,2015,School days missed due to out-of-school suspension,M,0.00,0.00,3.00,60.00,17.00,125.00,5.00,210.00,58.00,0.00,7.00
OR,North Santiam SD 29J,4100020,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,20.00,0.00,49.00,7.00,76.00,33.00,0.00,0.00
OR,North Santiam SD 29J,4100020,2015,Total enrollment,M,11.00,6.00,4.00,190.00,11.00,889.00,55.00,1166.00,197.00,23.00,44.00
OR,North Santiam SD 29J,4100020,2015,Total enrollment,F,10.00,4.00,9.00,196.00,19.00,865.00,40.00,1143.00,95.00,20.00,39.00
OR,Jefferson SD 14J,4106710,2015,School days missed due to out-of-school suspension,M,11.00,0.00,0.00,51.00,6.00,207.00,7.00,282.00,106.00,0.00,23.00
OR,Jefferson SD 14J,4106710,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,3.00,0.00,47.00,1.00,51.00,17.00,0.00,1.00
OR,Jefferson SD 14J,4106710,2015,Total enrollment,M,4.00,0.00,0.00,102.00,18.00,300.00,19.00,443.00,93.00,12.00,51.00
OR,Jefferson SD 14J,4106710,2015,Total enrollment,F,2.00,0.00,4.00,111.00,12.00,309.00,12.00,450.00,51.00,16.00,45.00
OR,Winston-Dillard SD 116,4113490,2015,School days missed due to out-of-school suspension,M,5.00,0.00,0.00,27.00,0.00,303.00,23.00,358.00,110.00,6.00,3.00
OR,Winston-Dillard SD 116,4113490,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,14.00,0.00,77.00,1.00,92.00,20.00,0.00,3.00
OR,Winston-Dillard SD 116,4113490,2015,Total enrollment,M,13.00,2.00,2.00,55.00,8.00,642.00,25.00,747.00,113.00,2.00,4.00
OR,Winston-Dillard SD 116,4113490,2015,Total enrollment,F,9.00,6.00,2.00,60.00,9.00,609.00,33.00,728.00,68.00,4.00,11.00
OR,Amity SD 4J,4101230,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,2.00,1.00,59.00,23.00,85.00,28.00,0.00,0.00
OR,Amity SD 4J,4101230,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,0.00,0.00,8.00,0.00,8.00,0.00,0.00,0.00
OR,Amity SD 4J,4101230,2015,Total enrollment,M,8.00,2.00,2.00,62.00,6.00,353.00,26.00,459.00,79.00,12.00,16.00
OR,Amity SD 4J,4101230,2015,Total enrollment,F,8.00,4.00,0.00,68.00,2.00,308.00,29.00,419.00,37.00,12.00,10.00
OR,Banks SD 13,4101830,2015,School days missed due to out-of-school suspension,M,0.00,13.00,0.00,2.00,0.00,95.00,14.00,124.00,73.00,0.00,0.00
OR,Banks SD 13,4101830,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,2.00,0.00,4.00,0.00,6.00,0.00,0.00,0.00
OR,Banks SD 13,4101830,2015,Total enrollment,M,0.00,4.00,2.00,48.00,2.00,513.00,24.00,593.00,111.00,18.00,11.00
OR,Banks SD 13,4101830,2015,Total enrollment,F,4.00,6.00,6.00,27.00,0.00,438.00,27.00,508.00,48.00,12.00,2.00
OR,Jordan Valley SD 3,4106820,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,2.00,0.00,0.00
OR,Jordan Valley SD 3,4106820,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
OR,Jordan Valley SD 3,4106820,2015,Total enrollment,M,0.00,0.00,0.00,4.00,0.00,36.00,0.00,40.00,8.00,2.00,0.00
OR,Jordan Valley SD 3,4106820,2015,Total enrollment,F,0.00,0.00,0.00,4.00,0.00,33.00,0.00,37.00,0.00,2.00,0.00
OR,Oregon City SD 62,4109330,2015,School days missed due to out-of-school suspension,M,7.00,4.00,2.00,45.00,10.00,541.00,38.00,647.00,314.00,25.00,9.00
OR,Oregon City SD 62,4109330,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,21.00,7.00,132.00,3.00,163.00,26.00,0.00,0.00
OR,Oregon City SD 62,4109330,2015,Total enrollment,M,42.00,67.00,18.00,499.00,37.00,3286.00,220.00,4169.00,806.00,86.00,177.00
