Lea State,LEA,ID,Year,Category,Sex,American Indian or Alaska Native,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,SWD (IDEA-Eligible),SWD (Section 504 only),LEP
MS,MARION CO SCHOOL DIST,2802820,2015,Total enrollment,F,0.00,0.00,0.00,4.00,457.00,565.00,8.00,1034.00,83.00,0.00,0.00
MS,AMORY SCHOOL DIST,2800450,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,0.00,175.00,142.00,0.00,317.00,144.00,0.00,0.00
MS,AMORY SCHOOL DIST,2800450,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,0.00,64.00,75.00,0.00,139.00,29.00,0.00,0.00
MS,AMORY SCHOOL DIST,2800450,2015,Total enrollment,M,0.00,10.00,0.00,19.00,367.00,667.00,0.00,1063.00,155.00,0.00,4.00
MS,AMORY SCHOOL DIST,2800450,2015,Total enrollment,F,2.00,11.00,0.00,22.00,352.00,679.00,0.00,1066.00,92.00,0.00,2.00
MS,NOXUBEE COUNTY SCHOOL DISTRICT,2803300,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,0.00,1522.00,0.00,0.00,1522.00,131.00,0.00,0.00
MS,NOXUBEE COUNTY SCHOOL DISTRICT,2803300,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,0.00,711.00,0.00,0.00,711.00,67.00,0.00,0.00
MS,NOXUBEE COUNTY SCHOOL DISTRICT,2803300,2015,Total enrollment,M,0.00,2.00,0.00,8.00,871.00,2.00,0.00,883.00,149.00,4.00,8.00
MS,NOXUBEE COUNTY SCHOOL DISTRICT,2803300,2015,Total enrollment,F,0.00,0.00,0.00,16.00,808.00,4.00,0.00,828.00,62.00,2.00,16.00
MS,LOWNDES CO SCHOOL DIST,2802730,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,0.00,119.00,123.00,0.00,242.00,43.00,0.00,0.00
MS,LOWNDES CO SCHOOL DIST,2802730,2015,School days missed due to out-of-school suspension,F,3.00,0.00,0.00,5.00,110.00,79.00,0.00,197.00,39.00,0.00,0.00
MS,LOWNDES CO SCHOOL DIST,2802730,2015,Total enrollment,M,4.00,21.00,0.00,39.00,935.00,1646.00,14.00,2659.00,55.00,0.00,11.00
MS,LOWNDES CO SCHOOL DIST,2802730,2015,Total enrollment,F,2.00,18.00,2.00,39.00,1010.00,1520.00,5.00,2596.00,15.00,0.00,12.00
MS,NETTLETON SCHOOL DIST,2803090,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,0.00,35.00,60.00,0.00,95.00,39.00,0.00,0.00
MS,NETTLETON SCHOOL DIST,2803090,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,0.00,23.00,19.00,0.00,42.00,13.00,0.00,0.00
MS,NETTLETON SCHOOL DIST,2803090,2015,Total enrollment,M,0.00,0.00,0.00,11.00,215.00,446.00,0.00,672.00,142.00,6.00,4.00
MS,NETTLETON SCHOOL DIST,2803090,2015,Total enrollment,F,0.00,2.00,0.00,6.00,161.00,482.00,0.00,651.00,103.00,4.00,2.00
MS,TUNICA COUNTY SCHOOL DISTRICT,2804290,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,0.00,687.00,0.00,0.00,687.00,230.00,0.00,0.00
MS,TUNICA COUNTY SCHOOL DISTRICT,2804290,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,0.00,442.00,0.00,0.00,442.00,62.00,0.00,0.00
MS,TUNICA COUNTY SCHOOL DISTRICT,2804290,2015,Total enrollment,M,2.00,2.00,2.00,15.00,1298.00,11.00,0.00,1330.00,64.00,0.00,18.00
MS,TUNICA COUNTY SCHOOL DISTRICT,2804290,2015,Total enrollment,F,0.00,0.00,2.00,15.00,1208.00,20.00,0.00,1245.00,42.00,2.00,15.00
MS,BOONEVILLE SCHOOL DIST,2800820,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,1.00,44.00,42.00,3.00,90.00,12.00,0.00,0.00
MS,BOONEVILLE SCHOOL DIST,2800820,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,0.00,18.00,18.00,0.00,36.00,0.00,0.00,0.00
MS,BOONEVILLE SCHOOL DIST,2800820,2015,Total enrollment,M,0.00,9.00,0.00,13.00,156.00,489.00,5.00,672.00,108.00,0.00,0.00
MS,BOONEVILLE SCHOOL DIST,2800820,2015,Total enrollment,F,2.00,4.00,0.00,15.00,150.00,456.00,5.00,632.00,69.00,0.00,0.00
MS,DESOTO CO SCHOOL DIST,2801320,2015,School days missed due to out-of-school suspension,M,3.00,6.00,3.00,116.00,1821.00,1068.00,83.00,3100.00,974.00,21.00,79.00
MS,DESOTO CO SCHOOL DIST,2801320,2015,School days missed due to out-of-school suspension,F,0.00,3.00,0.00,45.00,762.00,382.00,38.00,1230.00,151.00,1.00,17.00
MS,DESOTO CO SCHOOL DIST,2801320,2015,Total enrollment,M,34.00,253.00,20.00,1213.00,5863.00,9406.00,289.00,17078.00,3284.00,106.00,763.00
MS,DESOTO CO SCHOOL DIST,2801320,2015,Total enrollment,F,28.00,279.00,28.00,1171.00,5641.00,8695.00,308.00,16150.00,1514.00,115.00,632.00
MS,CLINTON PUBLIC SCHOOL DIST,2801090,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,15.00,698.00,138.00,0.00,851.00,0.00,0.00,0.00
MS,CLINTON PUBLIC SCHOOL DIST,2801090,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,0.00,289.00,104.00,0.00,393.00,0.00,0.00,0.00
MS,CLINTON PUBLIC SCHOOL DIST,2801090,2015,Total enrollment,M,6.00,158.00,11.00,50.00,1418.00,956.00,0.00,2599.00,0.00,0.00,114.00
MS,CLINTON PUBLIC SCHOOL DIST,2801090,2015,Total enrollment,F,8.00,128.00,8.00,44.00,1361.00,1016.00,0.00,2565.00,0.00,0.00,58.00
MS,COPIAH CO SCHOOL DIST,2801220,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,9.00,1337.00,394.00,0.00,1740.00,46.00,0.00,5.00
MS,COPIAH CO SCHOOL DIST,2801220,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,5.00,1543.00,146.00,0.00,1694.00,8.00,0.00,0.00
MS,COPIAH CO SCHOOL DIST,2801220,2015,Total enrollment,M,2.00,4.00,2.00,59.00,821.00,497.00,2.00,1387.00,130.00,0.00,36.00
MS,COPIAH CO SCHOOL DIST,2801220,2015,Total enrollment,F,0.00,4.00,0.00,65.00,776.00,455.00,8.00,1308.00,60.00,0.00,39.00
MS,QUITMAN SCHOOL DIST,2803780,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,0.00,776.00,444.00,0.00,1220.00,225.00,0.00,0.00
MS,QUITMAN SCHOOL DIST,2803780,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,2.00,425.00,72.00,0.00,499.00,54.00,0.00,0.00
MS,QUITMAN SCHOOL DIST,2803780,2015,Total enrollment,M,2.00,0.00,0.00,6.00,551.00,401.00,0.00,960.00,226.00,4.00,0.00
MS,QUITMAN SCHOOL DIST,2803780,2015,Total enrollment,F,2.00,2.00,0.00,8.00,590.00,404.00,0.00,1006.00,136.00,4.00,0.00
MS,PASCAGOULA-GAUTIER SCHOOL DIST,2803480,2015,School days missed due to out-of-school suspension,M,2.00,5.00,0.00,309.00,1653.00,612.00,0.00,2581.00,632.00,0.00,174.00
MS,PASCAGOULA-GAUTIER SCHOOL DIST,2803480,2015,School days missed due to out-of-school suspension,F,12.00,0.00,0.00,74.00,709.00,203.00,0.00,998.00,144.00,0.00,22.00
MS,PASCAGOULA-GAUTIER SCHOOL DIST,2803480,2015,Total enrollment,M,15.00,44.00,0.00,642.00,1730.00,1358.00,6.00,3795.00,723.00,4.00,431.00
MS,PASCAGOULA-GAUTIER SCHOOL DIST,2803480,2015,Total enrollment,F,16.00,38.00,0.00,531.00,1625.00,1304.00,7.00,3521.00,295.00,4.00,353.00
MS,PERRY CO SCHOOL DIST,2803570,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,0.00,72.00,70.00,1.00,143.00,31.00,0.00,0.00
MS,PERRY CO SCHOOL DIST,2803570,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,0.00,19.00,18.00,3.00,40.00,7.00,0.00,0.00
MS,PERRY CO SCHOOL DIST,2803570,2015,Total enrollment,M,4.00,2.00,0.00,9.00,182.00,422.00,12.00,631.00,127.00,0.00,4.00
MS,PERRY CO SCHOOL DIST,2803570,2015,Total enrollment,F,0.00,0.00,0.00,9.00,137.00,383.00,6.00,535.00,49.00,0.00,4.00
MS,HARRISON CO SCHOOL DIST,2801770,2015,School days missed due to out-of-school suspension,M,0.00,73.00,0.00,79.00,2571.00,1375.00,110.00,4208.00,729.00,52.00,146.00
MS,HARRISON CO SCHOOL DIST,2801770,2015,School days missed due to out-of-school suspension,F,0.00,12.00,0.00,17.00,1051.00,378.00,68.00,1526.00,193.00,1.00,30.00
MS,HARRISON CO SCHOOL DIST,2801770,2015,Total enrollment,M,27.00,202.00,25.00,348.00,2373.00,4155.00,174.00,7304.00,1209.00,71.00,356.00
MS,HARRISON CO SCHOOL DIST,2801770,2015,Total enrollment,F,12.00,192.00,14.00,330.00,2325.00,3870.00,178.00,6921.00,606.00,38.00,324.00
MS,WALTHALL CO SCHOOL DIST,2804440,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,2.00,400.00,138.00,0.00,540.00,21.00,0.00,1.00
MS,WALTHALL CO SCHOOL DIST,2804440,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,0.00,190.00,27.00,0.00,217.00,4.00,0.00,0.00
MS,WALTHALL CO SCHOOL DIST,2804440,2015,Total enrollment,M,4.00,2.00,2.00,19.00,670.00,337.00,2.00,1036.00,152.00,0.00,16.00
MS,WALTHALL CO SCHOOL DIST,2804440,2015,Total enrollment,F,4.00,2.00,0.00,13.00,592.00,319.00,5.00,935.00,77.00,0.00,13.00
MS,SIMPSON CO SCHOOL DIST,2803990,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,6.00,1168.00,429.00,0.00,1603.00,315.00,0.00,3.00
MS,SIMPSON CO SCHOOL DIST,2803990,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,0.00,582.00,139.00,0.00,721.00,69.00,0.00,0.00
MS,SIMPSON CO SCHOOL DIST,2803990,2015,Total enrollment,M,0.00,8.00,0.00,35.00,979.00,904.00,4.00,1930.00,340.00,10.00,26.00
MS,SIMPSON CO SCHOOL DIST,2803990,2015,Total enrollment,F,0.00,10.00,2.00,27.00,926.00,791.00,4.00,1760.00,172.00,2.00,15.00
MS,RANKIN CO SCHOOL DIST,2803830,2015,School days missed due to out-of-school suspension,M,0.00,11.00,9.00,65.00,1025.00,1662.00,28.00,2800.00,670.00,0.00,57.00
MS,RANKIN CO SCHOOL DIST,2803830,2015,School days missed due to out-of-school suspension,F,0.00,9.00,0.00,33.00,487.00,402.00,5.00,936.00,95.00,0.00,29.00
MS,RANKIN CO SCHOOL DIST,2803830,2015,Total enrollment,M,14.00,148.00,12.00,303.00,2246.00,7121.00,102.00,9946.00,1411.00,62.00,186.00
MS,RANKIN CO SCHOOL DIST,2803830,2015,Total enrollment,F,8.00,158.00,8.00,297.00,2108.00,6776.00,97.00,9452.00,670.00,36.00,156.00
MS,COVINGTON CO SCHOOLS,2801290,2015,School days missed due to out-of-school suspension,M,0.00,2.00,0.00,9.00,865.00,412.00,0.00,1288.00,308.00,3.00,2.00
MS,COVINGTON CO SCHOOLS,2801290,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,4.00,448.00,88.00,0.00,540.00,57.00,0.00,1.00
MS,COVINGTON CO SCHOOLS,2801290,2015,Total enrollment,M,2.00,9.00,0.00,54.00,827.00,752.00,4.00,1648.00,270.00,17.00,37.00
MS,COVINGTON CO SCHOOLS,2801290,2015,Total enrollment,F,0.00,4.00,0.00,52.00,800.00,701.00,2.00,1559.00,147.00,8.00,31.00
MS,GREENVILLE PUBLIC SCHOOLS,2801620,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,0.00,1501.00,0.00,0.00,1501.00,323.00,0.00,0.00
MS,GREENVILLE PUBLIC SCHOOLS,2801620,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,0.00,789.00,0.00,0.00,789.00,63.00,0.00,0.00
MS,GREENVILLE PUBLIC SCHOOLS,2801620,2015,Total enrollment,M,0.00,6.00,0.00,8.00,2979.00,25.00,6.00,3024.00,431.00,0.00,6.00
MS,GREENVILLE PUBLIC SCHOOLS,2801620,2015,Total enrollment,F,2.00,4.00,0.00,10.00,2976.00,35.00,10.00,3037.00,165.00,0.00,2.00
MS,TISHOMINGO CO SP MUN SCH DIST,2804260,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,0.00,2.00,71.00,0.00,73.00,22.00,0.00,0.00
MS,TISHOMINGO CO SP MUN SCH DIST,2804260,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,0.00,0.00,23.00,0.00,23.00,12.00,0.00,0.00
MS,TISHOMINGO CO SP MUN SCH DIST,2804260,2015,Total enrollment,M,2.00,6.00,0.00,78.00,33.00,1446.00,30.00,1595.00,321.00,13.00,60.00
MS,TISHOMINGO CO SP MUN SCH DIST,2804260,2015,Total enrollment,F,2.00,2.00,0.00,60.00,33.00,1425.00,36.00,1558.00,141.00,13.00,42.00
MS,MARSHALL CO SCHOOL DIST,2802850,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,38.00,501.00,164.00,19.00,722.00,24.00,0.00,38.00
MS,MARSHALL CO SCHOOL DIST,2802850,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,17.00,402.00,26.00,0.00,445.00,29.00,0.00,17.00
MS,MARSHALL CO SCHOOL DIST,2802850,2015,Total enrollment,M,2.00,0.00,0.00,152.00,788.00,620.00,43.00,1605.00,223.00,2.00,152.00
MS,MARSHALL CO SCHOOL DIST,2802850,2015,Total enrollment,F,0.00,4.00,0.00,180.00,755.00,578.00,43.00,1560.00,103.00,0.00,180.00
MS,ITAWAMBA CO SCHOOL DIST,2802100,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,1.00,37.00,123.00,0.00,161.00,48.00,0.00,3.00
MS,ITAWAMBA CO SCHOOL DIST,2802100,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,0.00,5.00,19.00,0.00,24.00,6.00,0.00,0.00
MS,ITAWAMBA CO SCHOOL DIST,2802100,2015,Total enrollment,M,2.00,6.00,0.00,22.00,167.00,1691.00,22.00,1910.00,439.00,16.00,10.00
MS,ITAWAMBA CO SCHOOL DIST,2802100,2015,Total enrollment,F,2.00,6.00,0.00,18.00,136.00,1529.00,8.00,1699.00,204.00,13.00,7.00
MS,LAWRENCE CO SCHOOL DIST,2802490,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,0.00,354.00,164.00,0.00,518.00,88.00,0.00,0.00
MS,LAWRENCE CO SCHOOL DIST,2802490,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,1.00,178.00,73.00,0.00,252.00,13.00,0.00,0.00
MS,LAWRENCE CO SCHOOL DIST,2802490,2015,Total enrollment,M,0.00,6.00,0.00,19.00,445.00,670.00,0.00,1140.00,179.00,2.00,8.00
MS,LAWRENCE CO SCHOOL DIST,2802490,2015,Total enrollment,F,2.00,8.00,0.00,16.00,427.00,640.00,0.00,1093.00,98.00,4.00,9.00
MS,KOSCIUSKO SCHOOL DISTRICT,2802340,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,1.00,575.00,118.00,0.00,694.00,53.00,0.00,1.00
MS,KOSCIUSKO SCHOOL DISTRICT,2802340,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,0.00,284.00,12.00,0.00,296.00,6.00,0.00,0.00
MS,KOSCIUSKO SCHOOL DISTRICT,2802340,2015,Total enrollment,M,4.00,10.00,0.00,40.00,607.00,541.00,0.00,1202.00,203.00,6.00,11.00
MS,KOSCIUSKO SCHOOL DISTRICT,2802340,2015,Total enrollment,F,4.00,10.00,0.00,28.00,631.00,514.00,2.00,1189.00,110.00,0.00,11.00
MS,CLEVELAND SCHOOL DIST,2800750,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,8.00,1386.00,140.00,0.00,1534.00,324.00,0.00,8.00
MS,CLEVELAND SCHOOL DIST,2800750,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,0.00,728.00,18.00,0.00,746.00,96.00,0.00,0.00
MS,CLEVELAND SCHOOL DIST,2800750,2015,Total enrollment,M,2.00,29.00,2.00,65.00,1311.00,566.00,0.00,1975.00,323.00,2.00,29.00
MS,CLEVELAND SCHOOL DIST,2800750,2015,Total enrollment,F,2.00,25.00,0.00,64.00,1356.00,597.00,0.00,2044.00,144.00,4.00,26.00
MS,PEARL PUBLIC SCHOOL DIST,2803520,2015,School days missed due to out-of-school suspension,M,0.00,3.00,0.00,30.00,389.00,283.00,3.00,708.00,163.00,0.00,24.00
MS,PEARL PUBLIC SCHOOL DIST,2803520,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,6.00,142.00,88.00,0.00,236.00,12.00,0.00,3.00
MS,PEARL PUBLIC SCHOOL DIST,2803520,2015,Total enrollment,M,0.00,31.00,4.00,142.00,721.00,1141.00,97.00,2136.00,281.00,0.00,76.00
MS,PEARL PUBLIC SCHOOL DIST,2803520,2015,Total enrollment,F,0.00,25.00,2.00,154.00,772.00,1042.00,82.00,2077.00,95.00,0.00,55.00
MS,NEW ALBANY PUBLIC SCHOOLS,2803120,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,24.00,474.00,98.00,76.00,672.00,297.00,0.00,19.00
MS,NEW ALBANY PUBLIC SCHOOLS,2803120,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,10.00,97.00,27.00,40.00,174.00,95.00,0.00,0.00
MS,NEW ALBANY PUBLIC SCHOOLS,2803120,2015,Total enrollment,M,2.00,7.00,0.00,123.00,321.00,621.00,22.00,1096.00,240.00,0.00,57.00
MS,NEW ALBANY PUBLIC SCHOOLS,2803120,2015,Total enrollment,F,2.00,15.00,2.00,147.00,285.00,597.00,33.00,1081.00,114.00,0.00,63.00
MS,STARKVILLE- OKTIBBEHA CONS SD,2800189,2015,School days missed due to out-of-school suspension,M,1.00,6.00,0.00,2.00,3839.00,236.00,0.00,4084.00,594.00,40.00,1.00
MS,STARKVILLE- OKTIBBEHA CONS SD,2800189,2015,School days missed due to out-of-school suspension,F,0.00,7.00,0.00,25.00,2330.00,161.00,0.00,2523.00,384.00,43.00,0.00
MS,STARKVILLE- OKTIBBEHA CONS SD,2800189,2015,Total enrollment,M,2.00,67.00,6.00,28.00,1778.00,779.00,0.00,2660.00,439.00,17.00,16.00
MS,STARKVILLE- OKTIBBEHA CONS SD,2800189,2015,Total enrollment,F,4.00,85.00,2.00,24.00,1745.00,638.00,0.00,2498.00,193.00,11.00,15.00
MS,LEE COUNTY SCHOOL DISTRICT,2802550,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,6.00,489.00,311.00,0.00,806.00,197.00,0.00,0.00
MS,LEE COUNTY SCHOOL DISTRICT,2802550,2015,School days missed due to out-of-school suspension,F,0.00,0.00,0.00,0.00,229.00,95.00,0.00,324.00,27.00,0.00,0.00
MS,LEE COUNTY SCHOOL DISTRICT,2802550,2015,Total enrollment,M,2.00,28.00,0.00,72.00,1048.00,2515.00,30.00,3695.00,638.00,8.00,41.00
MS,LEE COUNTY SCHOOL DISTRICT,2802550,2015,Total enrollment,F,2.00,21.00,0.00,71.00,898.00,2413.00,30.00,3435.00,304.00,8.00,49.00
MS,MERIDIAN PUBLIC SCHOOL DIST,2802910,2015,School days missed due to out-of-school suspension,M,0.00,0.00,0.00,12.00,2246.00,81.00,0.00,2339.00,264.00,3.00,3.00
